storm_id,storm_name,associated_records,storm_date,storm_time,rec_identifier,storm_type,latitude,longitude,max_sustained_wind(kt),minimum_pressure(mbar),category,coordinates,storm_state_code
AL142011,maria,42,2011-09-08,06:00:00,,tropical storm,13.2,-47.7,45.0,1002.0,tropical storm,"(13.2, -47.7)",
AL142011,maria,42,2011-09-08,12:00:00,,tropical storm,13.0,-50.1,40.0,1004.0,tropical storm,"(13.0, -50.1)",
AL142011,maria,42,2011-09-08,18:00:00,,tropical storm,13.2,-52.1,40.0,1004.0,tropical storm,"(13.2, -52.1)",
AL142011,maria,42,2011-09-09,00:00:00,,tropical storm,13.5,-53.7,40.0,1004.0,tropical storm,"(13.5, -53.7)",
AL142011,maria,42,2011-09-09,06:00:00,,tropical storm,13.9,-55.2,40.0,1003.0,tropical storm,"(13.9, -55.2)",
AL142011,maria,42,2011-09-09,12:00:00,,disturbance(any),14.3,-56.6,45.0,1003.0,disturbance(any),"(14.3, -56.6)",
AL142011,maria,42,2011-09-09,18:00:00,,disturbance(any),14.9,-57.9,45.0,1004.0,disturbance(any),"(14.9, -57.9)",
AL142011,maria,42,2011-09-10,00:00:00,,disturbance(any),15.4,-59.0,45.0,1004.0,disturbance(any),"(15.4, -59.0)",
AL142011,maria,42,2011-09-10,06:00:00,,disturbance(any),16.0,-60.0,45.0,1005.0,disturbance(any),"(16.0, -60.0)",
AL142011,maria,42,2011-09-10,12:00:00,,tropical storm,16.9,-61.1,45.0,1005.0,tropical storm,"(16.9, -61.1)",
AL142011,maria,42,2011-09-10,18:00:00,,tropical storm,17.8,-62.0,45.0,1005.0,tropical storm,"(17.8, -62.0)",
AL142011,maria,42,2011-09-11,00:00:00,,tropical storm,18.3,-62.7,45.0,1005.0,tropical storm,"(18.3, -62.7)",
AL142011,maria,42,2011-09-11,06:00:00,,tropical storm,18.7,-63.4,50.0,1004.0,tropical storm,"(18.7, -63.4)",
AL142011,maria,42,2011-09-11,12:00:00,,tropical storm,19.1,-64.1,50.0,1004.0,tropical storm,"(19.1, -64.1)",
AL142011,maria,42,2011-09-11,18:00:00,,tropical storm,19.6,-64.7,50.0,1005.0,tropical storm,"(19.6, -64.7)",
AL142011,maria,42,2011-09-12,00:00:00,,tropical storm,20.0,-65.3,50.0,1005.0,tropical storm,"(20.0, -65.3)",
AL142011,maria,42,2011-09-12,06:00:00,,tropical storm,20.4,-66.1,50.0,1005.0,tropical storm,"(20.4, -66.1)",
AL142011,maria,42,2011-09-12,12:00:00,,tropical storm,20.6,-66.9,50.0,1006.0,tropical storm,"(20.6, -66.9)",
AL142011,maria,42,2011-09-12,18:00:00,,tropical storm,20.8,-67.1,50.0,1006.0,tropical storm,"(20.8, -67.1)",
AL142011,maria,42,2011-09-13,00:00:00,,tropical storm,21.0,-67.3,45.0,1006.0,tropical storm,"(21.0, -67.3)",
AL142011,maria,42,2011-09-13,06:00:00,,tropical storm,21.3,-67.5,45.0,1006.0,tropical storm,"(21.3, -67.5)",
AL142011,maria,42,2011-09-13,12:00:00,,tropical storm,21.7,-67.7,45.0,1006.0,tropical storm,"(21.7, -67.7)",
AL142011,maria,42,2011-09-13,18:00:00,,tropical storm,22.3,-68.0,45.0,1005.0,tropical storm,"(22.3, -68.0)",
AL142011,maria,42,2011-09-14,00:00:00,,tropical storm,23.1,-68.5,45.0,1004.0,tropical storm,"(23.1, -68.5)",
AL142011,maria,42,2011-09-14,06:00:00,,tropical storm,23.9,-69.0,50.0,1001.0,tropical storm,"(23.9, -69.0)",
AL142011,maria,42,2011-09-14,12:00:00,,tropical storm,24.7,-69.3,50.0,1001.0,tropical storm,"(24.7, -69.3)",
AL142011,maria,42,2011-09-14,18:00:00,,tropical storm,25.8,-69.3,55.0,1000.0,tropical storm,"(25.8, -69.3)",
AL142011,maria,42,2011-09-15,00:00:00,,tropical storm,27.2,-68.9,60.0,999.0,tropical storm,"(27.2, -68.9)",
AL142011,maria,42,2011-09-15,06:00:00,,tropical storm,28.8,-68.4,60.0,995.0,tropical storm,"(28.8, -68.4)",
AL142011,maria,42,2011-09-15,12:00:00,,tropical storm,30.9,-67.8,60.0,991.0,tropical storm,"(30.9, -67.8)",
AL142011,maria,42,2011-09-15,18:00:00,,hurricane,33.7,-66.9,65.0,987.0,1,"(33.7, -66.9)",
AL142011,maria,42,2011-09-16,00:00:00,,hurricane,36.8,-64.8,70.0,984.0,1,"(36.8, -64.8)",
AL142011,maria,42,2011-09-16,06:00:00,,hurricane,39.8,-62.1,70.0,983.0,1,"(39.8, -62.1)",
AL142011,maria,42,2011-09-16,12:00:00,,hurricane,42.9,-58.2,65.0,983.0,1,"(42.9, -58.2)",
AL142011,maria,42,2011-09-16,18:00:00,,tropical storm,46.7,-53.9,60.0,983.0,tropical storm,"(46.7, -53.9)",
AL142011,maria,42,2011-09-16,18:30:00,landfall,tropical storm,47.0,-53.5,60.0,983.0,tropical storm,"(47.0, -53.5)",
AL152011,nate,23,2011-09-06,18:00:00,,low - not tropical-subtropical-or-extratropical,20.3,-93.9,30.0,1006.0,low - not tropical-subtropical-or-extratropical,"(20.3, -93.9)",
AL152011,nate,23,2011-09-07,00:00:00,,low - not tropical-subtropical-or-extratropical,20.3,-93.7,30.0,1006.0,low - not tropical-subtropical-or-extratropical,"(20.3, -93.7)",
AL152011,nate,23,2011-09-07,06:00:00,,low - not tropical-subtropical-or-extratropical,20.3,-93.3,30.0,1005.0,low - not tropical-subtropical-or-extratropical,"(20.3, -93.3)",
AL152011,nate,23,2011-09-07,12:00:00,,low - not tropical-subtropical-or-extratropical,20.3,-92.9,35.0,1005.0,low - not tropical-subtropical-or-extratropical,"(20.3, -92.9)",
AL152011,nate,23,2011-09-07,18:00:00,,tropical storm,20.3,-92.6,40.0,1004.0,tropical storm,"(20.3, -92.6)",
AL152011,nate,23,2011-09-08,00:00:00,,tropical storm,20.2,-92.5,45.0,1003.0,tropical storm,"(20.2, -92.5)",
AL152011,nate,23,2011-09-08,06:00:00,,tropical storm,20.1,-92.4,50.0,1000.0,tropical storm,"(20.1, -92.4)",
AL152011,nate,23,2011-09-08,12:00:00,,tropical storm,19.9,-92.3,55.0,997.0,tropical storm,"(19.9, -92.3)",
AL152011,nate,23,2011-09-08,18:00:00,,hurricane,19.7,-92.3,65.0,995.0,1,"(19.7, -92.3)",
AL152011,nate,23,2011-09-09,00:00:00,,hurricane,19.7,-92.1,65.0,994.0,1,"(19.7, -92.1)",
AL152011,nate,23,2011-09-09,06:00:00,,tropical storm,19.9,-92.2,55.0,998.0,tropical storm,"(19.9, -92.2)",
AL152011,nate,23,2011-09-09,12:00:00,,tropical storm,20.0,-92.4,50.0,999.0,tropical storm,"(20.0, -92.4)",
AL152011,nate,23,2011-09-09,18:00:00,,tropical storm,20.0,-92.7,45.0,999.0,tropical storm,"(20.0, -92.7)",
AL152011,nate,23,2011-09-10,00:00:00,,tropical storm,20.0,-93.0,45.0,1000.0,tropical storm,"(20.0, -93.0)",
AL152011,nate,23,2011-09-10,06:00:00,,tropical storm,20.0,-93.4,45.0,1000.0,tropical storm,"(20.0, -93.4)",
AL152011,nate,23,2011-09-10,12:00:00,,tropical storm,20.1,-93.8,50.0,1000.0,tropical storm,"(20.1, -93.8)",
AL152011,nate,23,2011-09-10,18:00:00,,tropical storm,20.1,-94.2,55.0,1000.0,tropical storm,"(20.1, -94.2)",
AL152011,nate,23,2011-09-11,00:00:00,,tropical storm,20.1,-94.7,55.0,1000.0,tropical storm,"(20.1, -94.7)",
AL152011,nate,23,2011-09-11,06:00:00,,tropical storm,20.0,-95.4,50.0,1003.0,tropical storm,"(20.0, -95.4)",
AL152011,nate,23,2011-09-11,12:00:00,,tropical storm,20.3,-96.4,40.0,1005.0,tropical storm,"(20.3, -96.4)",
AL152011,nate,23,2011-09-11,16:00:00,landfall,tropical storm,20.5,-97.0,40.0,1006.0,tropical storm,"(20.5, -97.0)",
AL152011,nate,23,2011-09-11,18:00:00,,tropical storm,20.5,-97.2,35.0,1009.0,tropical storm,"(20.5, -97.2)",
AL152011,nate,23,2011-09-12,00:00:00,,low - not tropical-subtropical-or-extratropical,20.5,-97.8,25.0,1012.0,low - not tropical-subtropical-or-extratropical,"(20.5, -97.8)",
AL162011,ophelia,59,2011-09-20,06:00:00,,low - not tropical-subtropical-or-extratropical,11.6,-37.0,25.0,1008.0,low - not tropical-subtropical-or-extratropical,"(11.6, -37.0)",
AL162011,ophelia,59,2011-09-20,12:00:00,,low - not tropical-subtropical-or-extratropical,11.9,-37.7,25.0,1007.0,low - not tropical-subtropical-or-extratropical,"(11.9, -37.7)",
AL162011,ophelia,59,2011-09-20,18:00:00,,tropical depression,12.2,-38.6,30.0,1007.0,tropical depression,"(12.2, -38.6)",
AL162011,ophelia,59,2011-09-21,00:00:00,,tropical storm,12.5,-39.7,40.0,1005.0,tropical storm,"(12.5, -39.7)",
AL162011,ophelia,59,2011-09-21,06:00:00,,tropical storm,12.7,-41.1,45.0,1004.0,tropical storm,"(12.7, -41.1)",
AL162011,ophelia,59,2011-09-21,12:00:00,,tropical storm,12.9,-42.6,50.0,999.0,tropical storm,"(12.9, -42.6)",
AL162011,ophelia,59,2011-09-21,18:00:00,,tropical storm,13.1,-44.1,50.0,999.0,tropical storm,"(13.1, -44.1)",
AL162011,ophelia,59,2011-09-22,00:00:00,,tropical storm,13.3,-45.2,50.0,998.0,tropical storm,"(13.3, -45.2)",
AL162011,ophelia,59,2011-09-22,06:00:00,,tropical storm,13.5,-46.3,55.0,993.0,tropical storm,"(13.5, -46.3)",
AL162011,ophelia,59,2011-09-22,12:00:00,,tropical storm,13.7,-47.3,55.0,993.0,tropical storm,"(13.7, -47.3)",
AL162011,ophelia,59,2011-09-22,18:00:00,,tropical storm,13.9,-48.3,50.0,997.0,tropical storm,"(13.9, -48.3)",
AL162011,ophelia,59,2011-09-23,00:00:00,,tropical storm,14.1,-49.4,45.0,1000.0,tropical storm,"(14.1, -49.4)",
AL162011,ophelia,59,2011-09-23,06:00:00,,tropical storm,14.4,-50.5,40.0,1003.0,tropical storm,"(14.4, -50.5)",
AL162011,ophelia,59,2011-09-23,12:00:00,,tropical storm,14.7,-51.7,45.0,1003.0,tropical storm,"(14.7, -51.7)",
AL162011,ophelia,59,2011-09-23,18:00:00,,tropical storm,15.2,-52.9,50.0,1001.0,tropical storm,"(15.2, -52.9)",
AL162011,ophelia,59,2011-09-24,00:00:00,,tropical storm,15.8,-54.0,45.0,1004.0,tropical storm,"(15.8, -54.0)",
AL162011,ophelia,59,2011-09-24,06:00:00,,tropical storm,16.5,-54.8,45.0,1005.0,tropical storm,"(16.5, -54.8)",
AL162011,ophelia,59,2011-09-24,12:00:00,,tropical storm,17.2,-55.9,45.0,1005.0,tropical storm,"(17.2, -55.9)",
AL162011,ophelia,59,2011-09-24,18:00:00,,tropical storm,17.6,-57.0,40.0,1007.0,tropical storm,"(17.6, -57.0)",
AL162011,ophelia,59,2011-09-25,00:00:00,,tropical storm,17.9,-58.0,40.0,1008.0,tropical storm,"(17.9, -58.0)",
AL162011,ophelia,59,2011-09-25,06:00:00,,tropical storm,18.2,-59.0,35.0,1008.0,tropical storm,"(18.2, -59.0)",
AL162011,ophelia,59,2011-09-25,12:00:00,,low - not tropical-subtropical-or-extratropical,18.4,-59.8,30.0,1010.0,low - not tropical-subtropical-or-extratropical,"(18.4, -59.8)",
AL162011,ophelia,59,2011-09-25,18:00:00,,low - not tropical-subtropical-or-extratropical,18.6,-60.5,30.0,1012.0,low - not tropical-subtropical-or-extratropical,"(18.6, -60.5)",
AL162011,ophelia,59,2011-09-26,00:00:00,,disturbance(any),18.5,-60.8,25.0,1012.0,disturbance(any),"(18.5, -60.8)",
AL162011,ophelia,59,2011-09-26,06:00:00,,disturbance(any),18.3,-60.7,25.0,1012.0,disturbance(any),"(18.3, -60.7)",
AL162011,ophelia,59,2011-09-26,12:00:00,,disturbance(any),18.0,-60.5,25.0,1012.0,disturbance(any),"(18.0, -60.5)",
AL162011,ophelia,59,2011-09-26,18:00:00,,disturbance(any),17.8,-60.2,25.0,1012.0,disturbance(any),"(17.8, -60.2)",
AL162011,ophelia,59,2011-09-27,00:00:00,,disturbance(any),17.6,-59.9,25.0,1012.0,disturbance(any),"(17.6, -59.9)",
AL162011,ophelia,59,2011-09-27,06:00:00,,disturbance(any),17.6,-59.5,25.0,1012.0,disturbance(any),"(17.6, -59.5)",
AL162011,ophelia,59,2011-09-27,12:00:00,,tropical depression,17.8,-59.3,25.0,1010.0,tropical depression,"(17.8, -59.3)",
AL162011,ophelia,59,2011-09-27,18:00:00,,tropical depression,18.0,-59.4,25.0,1009.0,tropical depression,"(18.0, -59.4)",
AL162011,ophelia,59,2011-09-28,00:00:00,,tropical depression,18.1,-59.5,30.0,1009.0,tropical depression,"(18.1, -59.5)",
AL162011,ophelia,59,2011-09-28,06:00:00,,tropical storm,18.2,-59.6,40.0,1005.0,tropical storm,"(18.2, -59.6)",
AL162011,ophelia,59,2011-09-28,12:00:00,,tropical storm,18.4,-59.8,40.0,1001.0,tropical storm,"(18.4, -59.8)",
AL162011,ophelia,59,2011-09-28,18:00:00,,tropical storm,18.7,-60.1,45.0,1001.0,tropical storm,"(18.7, -60.1)",
AL162011,ophelia,59,2011-09-29,00:00:00,,tropical storm,19.1,-60.5,50.0,995.0,tropical storm,"(19.1, -60.5)",
AL162011,ophelia,59,2011-09-29,06:00:00,,tropical storm,19.6,-60.9,55.0,995.0,tropical storm,"(19.6, -60.9)",
AL162011,ophelia,59,2011-09-29,12:00:00,,tropical storm,20.2,-61.4,55.0,991.0,tropical storm,"(20.2, -61.4)",
AL162011,ophelia,59,2011-09-29,18:00:00,,hurricane,21.0,-61.9,65.0,987.0,1,"(21.0, -61.9)",
AL162011,ophelia,59,2011-09-30,00:00:00,,hurricane,21.6,-62.3,70.0,982.0,1,"(21.6, -62.3)",
AL162011,ophelia,59,2011-09-30,06:00:00,,hurricane,22.4,-62.7,85.0,971.0,2,"(22.4, -62.7)",
AL162011,ophelia,59,2011-09-30,12:00:00,,hurricane,23.4,-63.0,95.0,966.0,2,"(23.4, -63.0)",
AL162011,ophelia,59,2011-09-30,18:00:00,,hurricane,24.6,-63.3,100.0,959.0,3,"(24.6, -63.3)",
AL162011,ophelia,59,2011-10-01,00:00:00,,hurricane,25.9,-63.3,105.0,955.0,3,"(25.9, -63.3)",
AL162011,ophelia,59,2011-10-01,06:00:00,,hurricane,27.3,-63.2,105.0,951.0,3,"(27.3, -63.2)",
AL162011,ophelia,59,2011-10-01,12:00:00,,hurricane,28.9,-63.1,105.0,948.0,3,"(28.9, -63.1)",
AL162011,ophelia,59,2011-10-01,18:00:00,,hurricane,30.7,-62.9,110.0,946.0,3,"(30.7, -62.9)",
AL162011,ophelia,59,2011-10-02,00:00:00,,hurricane,32.8,-62.5,120.0,940.0,4,"(32.8, -62.5)",
AL162011,ophelia,59,2011-10-02,06:00:00,,hurricane,35.0,-62.1,110.0,945.0,3,"(35.0, -62.1)",
AL162011,ophelia,59,2011-10-02,12:00:00,,hurricane,37.4,-61.6,105.0,951.0,3,"(37.4, -61.6)",
AL162011,ophelia,59,2011-10-02,18:00:00,,hurricane,40.1,-60.8,90.0,960.0,2,"(40.1, -60.8)",
AL162011,ophelia,59,2011-10-03,00:00:00,,hurricane,42.8,-59.6,70.0,972.0,1,"(42.8, -59.6)",
AL162011,ophelia,59,2011-10-03,06:00:00,,tropical storm,45.4,-57.6,60.0,980.0,tropical storm,"(45.4, -57.6)",
AL162011,ophelia,59,2011-10-03,10:00:00,status change in system,extratropical storm,46.9,-55.4,60.0,990.0,extratropical storm,"(46.9, -55.4)",
AL162011,ophelia,59,2011-10-03,12:00:00,,extratropical storm,47.4,-54.0,50.0,994.0,extratropical storm,"(47.4, -54.0)",
AL162011,ophelia,59,2011-10-03,18:00:00,,extratropical storm,48.9,-49.2,45.0,994.0,extratropical storm,"(48.9, -49.2)",
AL162011,ophelia,59,2011-10-04,00:00:00,,extratropical storm,49.9,-43.6,40.0,994.0,extratropical storm,"(49.9, -43.6)",
